"curso","matriz","semestre","codigo","nome","creditos","tipo","subgrupo","preRequisitos","turmas"
"G035","2023/01","9","GSA157","Internato em Pediatria","0","obrigatoria","","","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 20}, {""dia"": 3, ""inicio"": 18, ""fim"": 20}, {""dia"": 4, ""inicio"": 18, ""fim"": 20}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 11, ""fim"": 12}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 20}, {""dia"": 3, ""inicio"": 18, ""fim"": 20}, {""dia"": 4, ""inicio"": 18, ""fim"": 20}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 12, ""fim"": 13}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 20}, {""dia"": 3, ""inicio"": 18, ""fim"": 20}, {""dia"": 4, ""inicio"": 18, ""fim"": 20}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 13, ""fim"": 14}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 20}, {""dia"": 3, ""inicio"": 18, ""fim"": 20}, {""dia"": 4, ""inicio"": 18, ""fim"": 20}, {""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 14, ""fim"": 15}], ""anp"": false}]"
"G035","2023/01","11","GSA159","Internato em Rede","0","obrigatoria","","","[{""id"": ""35A"", ""horarios"": [{""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 6, ""inicio"": 13, ""fim"": 17}, {""dia"": 6, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 15, ""fim"": 16}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 6, ""inicio"": 13, ""fim"": 17}, {""dia"": 6, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 16, ""fim"": 17}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 6, ""inicio"": 13, ""fim"": 17}, {""dia"": 6, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 15, ""fim"": 16}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 5, ""inicio"": 18, ""fim"": 20}, {""dia"": 6, ""inicio"": 13, ""fim"": 17}, {""dia"": 6, ""inicio"": 18, ""fim"": 20}, {""dia"": 7, ""inicio"": 16, ""fim"": 17}], ""anp"": false}]"
"G035","2018/02","12","GSA161","Internato em Medicina de Família e Comunidade","0","obrigatoria","","Forte: GSA159","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 18, ""fim"": 22}, {""dia"": 5, ""inicio"": 18, ""fim"": 22}, {""dia"": 7, ""inicio"": 18, ""fim"": 19}], ""anp"": false}]"
"G035","2018/02","1","GSA165","Estágio em Práticas de Saúde na Família e Comunidade I","4","obrigatoria","","Co-requisito: GSA102","[]"
"G035","2015/02","1","GSA166","Mentoria I","2","obrigatoria","","","[]"
"G035","2015/02","2","GSA167","Mentoria II","2","obrigatoria","","Forte: GSA166","[]"
"G035","2023/01","3","GSA168","Saúde Coletiva II","2","obrigatoria","","","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 16, ""fim"": 18}], ""anp"": false}]"
"G035","2015/02","3","GSA169","Mentoria III","2","obrigatoria","","Forte: GSA167","[]"
"G035","2023/01","Indefinido","GSA173","Primeiros Socorros e Suporte Básico de Vida","2","eletiva","","Forte: GME221, GME218, GME220, GME223","[]"
"G035","2023/01","Indefinido","GSA174","Humanização das Práticas de Saúde","2","eletiva","","","[]"
"G035","2018/02","4","GSA175","Mentoria IV","1","obrigatoria","","Co-requisito: GSA129","[]"
"G035","2018/02","4","GSA176","Terapêuticas I","2","obrigatoria","","Forte: GSA120","[]"
"G035","2018/02","5","GSA179","Mentoria V","1","obrigatoria","","Co-requisito: GSA131","[]"
"G035","2023/01","Indefinido","GSA186","Aspectos Psicossociais da Prática Médica II","2","eletiva","","","[]"
"G035","2018/02","6","GSA187","Mentoria VI","1","obrigatoria","","Co-requisito: GSA136","[]"
"G035","2023/01","7","GSA188","Cirurgia Ambulatorial","4","obrigatoria","","Forte: GSA138","[{""id"": ""35F"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 4, ""inicio"": 15, ""fim"": 16}, {""dia"": 6, ""inicio"": 10, ""fim"": 11}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 14}, {""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 4, ""inicio"": 15, ""fim"": 16}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 4, ""inicio"": 13, ""fim"": 14}, {""dia"": 4, ""inicio"": 16, ""fim"": 17}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 3, ""inicio"": 15, ""fim"": 16}, {""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 4, ""inicio"": 13, ""fim"": 14}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 15}, {""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 4, ""inicio"": 14, ""fim"": 15}], ""anp"": false}, {""id"": ""35E"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 4, ""inicio"": 14, ""fim"": 15}, {""dia"": 4, ""inicio"": 16, ""fim"": 17}], ""anp"": false}]"
"G035","2018/02","7","GSA189","Epidemiologia e Bioestatística","6","obrigatoria","","Forte: GSA136, GSA168","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 12}, {""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G035","2018/02","7","GSA190","Saúde do Trabalhador","2","obrigatoria","","Forte: GSA136","[{""id"": ""35A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"G035","2018/02","7","GSA191","Mentoria VII","1","obrigatoria","","Co-requisito: GSA142","[{""id"": ""35B"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 19}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 19, ""fim"": 20}], ""anp"": false}]"
"G035","2023/01","8","GSA192","Saúde Mental","4","obrigatoria","","Forte: GME243","[{""id"": ""35E"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 6, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 6, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 6, ""inicio"": 15, ""fim"": 17}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 6, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""35F"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G035","2018/02","8","GSA193","Saúde do Idoso","2","obrigatoria","","Forte: GSA132, GSA136, GSA137","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 18, ""fim"": 20}], ""anp"": false}]"
"G035","2018/02","8","GSA194","Mentoria VIII","1","obrigatoria","","Co-requisito: GSA150","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 18, ""fim"": 19}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 20}], ""anp"": false}]"
"G035","2023/01","Indefinido","GSA195","Eletrocardiografia","2","eletiva","","Forte: GSA141","[]"
"G035","2023/01","Indefinido","GSA196","Patologia da placenta, feto e gestação","2","eletiva","","Forte: GME221, GME220, GME223, GME224, GME228, GME233","[]"
"G035","2023/01","Indefinido","GSA197","Dermatologia","2","eletiva","","Forte: GME237, GME238, GME239","[{""id"": ""35A"", ""horarios"": [{""dia"": 2, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G035","2018/02","1","GSA198","Mentoria I","1","obrigatoria","","","[]"
"G035","2018/02","2","GSA199","Mentoria II","1","obrigatoria","","Co-requisito: GSA116","[]"
"G035","2018/02","3","GSA200","Mentoria III","1","obrigatoria","","Co-requisito: GSA120","[]"
"G035","2023/01","10","GSA201","Internato em Cirurgia","0","obrigatoria","","Forte: GSA153","[{""id"": ""35A"", ""horarios"": [{""dia"": 4, ""inicio"": 18, ""fim"": 22}, {""dia"": 5, ""inicio"": 18, ""fim"": 22}, {""dia"": 7, ""inicio"": 17, ""fim"": 18}], ""anp"": false}, {""id"": ""35B"", ""horarios"": [{""dia"": 4, ""inicio"": 18, ""fim"": 22}, {""dia"": 5, ""inicio"": 18, ""fim"": 22}, {""dia"": 7, ""inicio"": 18, ""fim"": 19}], ""anp"": false}, {""id"": ""35C"", ""horarios"": [{""dia"": 4, ""inicio"": 18, ""fim"": 22}, {""dia"": 5, ""inicio"": 18, ""fim"": 22}, {""dia"": 7, ""inicio"": 22, ""fim"": 23}], ""anp"": false}, {""id"": ""35D"", ""horarios"": [{""dia"": 4, ""inicio"": 18, ""fim"": 22}, {""dia"": 5, ""inicio"": 18, ""fim"": 22}, {""dia"": 7, ""inicio"": 21, ""fim"": 22}], ""anp"": false}]"
"G035","2023/01","Indefinido","GSA202","Doenças Alérgicas","2","eletiva","","Forte: GME237, GME238, GME239","[]"
"G035","2023/01","Indefinido","GSA203","Gestão Hospitalar","2","eletiva","","Forte: GSA117","[]"
"G035","2023/01","8","GSA204","Direito Médico","2","obrigatoria","","Forte: GSA133","[]"
"G035","2023/01","Indefinido","GSA207","Nutrologia Básica","2","eletiva","","Forte: GME237, GME238, GME239, GME234","[]"
"G035","2023/01","Indefinido","GSA208","História da Medicina","2","eletiva","","","[]"
"G035","2023/01","Indefinido","GSA209","Espiritualidade Médica: vocação de curar e arte de cuidar","2","eletiva","","Co-requisito: GSA127, NME3537","[]"
"G035","2023/01","Indefinido","GSA210","BioCINEca","2","eletiva","","Forte: GME226","[]"
"G035","2023/01","Indefinido","GSA211","Angiologia e Anatomia Vascular","2","eletiva","","Forte: GME233","[]"
"G035","2023/01","Indefinido","GSA212","A Medicina na Intertextualidade dos Clássicos Literários","2","eletiva","","","[]"
"G035","2023/01","Indefinido","GSA213","Fundamentos da Hipnose","2","eletiva","","","[]"
"G035","2023/01","Indefinido","GSA214","Oftalmologia","2","eletiva","","","[]"
"G035","2015/01","Indefinido","PRG005","Atividade Acadêmica Internacional","2","eletiva","","","[]"
"G036","2024/01","Indefinido","GAE137","Fundamentos de Extensão","2","eletiva","","","[{""id"": ""2A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3B"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""7A"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""5A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""47A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G036","2023/01","Indefinido","GAE151","Desenvolvimento e Gestão da Agricultura Familiar","4","eletiva","","","[{""id"": ""2A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""7A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""26A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""36A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G036","2024/01","Indefinido","GAE171","Extensão Universitária","4","eletiva","","","[]"
"G036","2024/01","Indefinido","GAE310","Introdução a Agroecologia","4","eletiva","","","[]"
"G036","2024/01","Indefinido","GAE321","Gestão da água: dimensões sociais, políticas, econômicas e ambientais","4","eletiva","","","[{""id"": ""19A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""26A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""36A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 3, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G036","2017/02","Indefinido","GCH126","Teoria do Conhecimento","4","eletiva","","","[]"
"G036","2024/01","3","GDE120","Psicologia da Educação I","4","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 23}], ""anp"": false}, {""id"": ""56A"", ""horarios"": [{""dia"": 6, ""inicio"": 19, ""fim"": 23}], ""anp"": false}, {""id"": ""57A"", ""horarios"": [{""dia"": 6, ""inicio"": 19, ""fim"": 23}], ""anp"": false}, {""id"": ""15A"", ""horarios"": [{""dia"": 6, ""inicio"": 19, ""fim"": 23}], ""anp"": false}, {""id"": ""24A"", ""horarios"": [{""dia"": 6, ""inicio"": 19, ""fim"": 23}], ""anp"": false}, {""id"": ""18A"", ""horarios"": [{""dia"": 6, ""inicio"": 19, ""fim"": 23}], ""anp"": false}]"
"G036","2024/01","Indefinido","GDE123","Educação Trabalho Ciência e Tecnologia","2","eletiva","","","[]"
"G036","2024/01","Indefinido","GDE125","Ciência, Tecnologia e Sociedade","2","eletiva","","","[]"
"G036","2023/01","1","GDE136","Sociologia e Formação Docente","5","obrigatoria","","","[]"
"G036","2024/01","1","GDE137","História da Educação I","4","obrigatoria","","","[{""id"": ""13A"", ""horarios"": [{""dia"": 3, ""inicio"": 16, ""fim"": 18}, {""dia"": 5, ""inicio"": 17, ""fim"": 19}], ""anp"": false}, {""id"": ""44A"", ""horarios"": [{""dia"": 3, ""inicio"": 16, ""fim"": 18}, {""dia"": 5, ""inicio"": 17, ""fim"": 19}], ""anp"": false}, {""id"": ""20A"", ""horarios"": [{""dia"": 3, ""inicio"": 16, ""fim"": 18}, {""dia"": 5, ""inicio"": 17, ""fim"": 19}], ""anp"": false}, {""id"": ""57A"", ""horarios"": [{""dia"": 3, ""inicio"": 21, ""fim"": 23}, {""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""24A"", ""horarios"": [{""dia"": 3, ""inicio"": 21, ""fim"": 23}, {""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""56A"", ""horarios"": [{""dia"": 3, ""inicio"": 21, ""fim"": 23}, {""dia"": 4, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""36A"", ""horarios"": [{""dia"": 6, ""inicio"": 19, ""fim"": 23}], ""anp"": false}]"
"G036","2015/01","1","GDE139","Linguagem, Leitura e Produção Textual","4","obrigatoria","","","[]"
"G036","2015/01","2","GDE142","Política e Organização da Educação Básica II - Poeb II","4","obrigatoria","","Forte: GPE122","[]"
"G036","2015/01","2","GDE143","Filosofia da Educação I","5","obrigatoria","","","[]"
"G036","2024/01","2","GDE145","História da Educação II","4","obrigatoria","","Minimo: GDE137","[{""id"": ""36A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 5, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G036","2023/01","2","GDE146","Educação Inclusiva: Fundamentos, Políticas e Práticas Escolares","5","obrigatoria","","","[]"
"G036","2023/01","3","GDE148","Psicologia da Educação I","5","obrigatoria","","","[]"
"G036","2015/01","3","GDE149","Metodologia do Ensino de Arte","4","obrigatoria","","","[]"
"G036","2024/01","Indefinido","GDE150","Educação, Ambiente e Agroecologia","3","eletiva","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 2, ""inicio"": 21, ""fim"": 23}], ""anp"": false}]"
"G036","2023/01","4","GDE152","Psicologia da Educação II","5","obrigatoria","","Forte: GDE148","[]"
"G036","2015/01","4","GDE154","Metodologia do Ensino de História e Geografia","4","obrigatoria","","","[]"
"G036","2023/01","4","GDE155","Escola e Currículo","5","obrigatoria","","","[]"
"G036","2015/01","5","GDE156","Gestão Educacional : Coordenação e Planejamento","4","obrigatoria","","","[]"
"G036","2023/01","5","GDE157","Fundamentos da Educação Infantil","5","obrigatoria","","","[]"
"G036","2015/01","5","GDE158","Linguagem Oral e Escrita","4","obrigatoria","","","[]"
"G036","2023/01","6","GDE161","O Lúdico na Educação Infantil","5","obrigatoria","","","[]"
"G036","2015/01","6","GDE162","Metodologia de Pesquisa em Educação","4","obrigatoria","","","[]"
"G036","2015/01","6","GDE163","Literatura Infanto-Juvenil","4","obrigatoria","","","[]"
"G036","2023/01","6","GDE164","Introdução à Lingua Brasileira de Sinais","5","obrigatoria","","","[]"
"G036","2024/01","7","GDE165","História e Culturas Afro-Brasileiras e Indígenas","2","obrigatoria","","","[{""id"": ""20A"", ""horarios"": [{""dia"": 4, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""13A"", ""horarios"": [{""dia"": 4, ""inicio"": 16, ""fim"": 18}], ""anp"": false}, {""id"": ""36A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}], ""anp"": false}, {""id"": ""15A"", ""horarios"": [{""dia"": 3, ""inicio"": 21, ""fim"": 23}], ""anp"": false}]"
"G036","2024/01","5","GDE166","Práticas Educativas em Educação Infantil","2","obrigatoria","","Forte: GDE237; Co-requisito: EDE3694","[{""id"": ""36A"", ""horarios"": [{""dia"": 6, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G036","2015/01","7","GDE167","Avaliação Educacional","4","obrigatoria","","","[]"
"G036","2023/01","7","GDE169","Metodologia do Ensino de Ciências da Natureza","5","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 2, ""inicio"": 19, ""fim"": 21}, {""dia"": 3, ""inicio"": 21, ""fim"": 23}, {""dia"": 7, ""inicio"": 14, ""fim"": 15}], ""anp"": true}]"
"G036","2023/01","8","GDE172","Metodologia do Ensino da Língua Portuguesa","5","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 23}, {""dia"": 7, ""inicio"": 7, ""fim"": 8}], ""anp"": true}]"
"G036","2015/01","8","GDE173","Metodologia do Ensino de Matemática","4","obrigatoria","","","[]"
"G036","2024/01","8","GDE174","Educação, Gênero e Sexualidades","2","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 5, ""inicio"": 21, ""fim"": 23}], ""anp"": false}]"
"G036","2023/01","9","GDE176","Metodologia do Ensino do Movimento Corporal","5","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 3, ""inicio"": 21, ""fim"": 23}, {""dia"": 5, ""inicio"": 21, ""fim"": 23}, {""dia"": 7, ""inicio"": 11, ""fim"": 12}], ""anp"": true}]"
"G036","2015/01","9","GDE177","Educação de Jovens e Adultos","2","obrigatoria","","","[]"
"G036","2015/01","8","GDE178","Pedagogia em Ambientes não Escolares","2","obrigatoria","","","[]"
"G036","2023/01","9","GDE179","Educação do Campo","3","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 7, ""inicio"": 20, ""fim"": 21}], ""anp"": false}]"
"G036","2015/01","9","GDE180","Práticas Educativas em EJA ou em Ambientes não Escolares","2","obrigatoria","","Co-requisito: PRG836","[]"
"G036","2023/01","Indefinido","GDE186","Sexualidades e Infâncias","2","eletiva","","","[]"
"G036","2024/01","Indefinido","GDE187","Educação para as Relações Étnico-Raciais: Uma Análise Discursiva","2","eletiva","","","[]"
"G036","2024/01","Indefinido","GDE191","Arquivos e Fontes para a História do Brasil","2","eletiva","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 2, ""inicio"": 21, ""fim"": 23}], ""anp"": false}]"
"G036","2017/02","Indefinido","GDE192","Tecnologias e Formação Docente: Princípios e Práticas","2","eletiva","","","[]"
"G036","2024/01","1","GDE193","Introdução à Pedagogia","4","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}, {""dia"": 5, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G036","2023/01","1","GDE194","Linguagem, Leitura e Produção Textual","5","obrigatoria","","","[]"
"G036","2023/01","8","GDE204","Pedagogia em Ambientes Não Escolares","3","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 4, ""inicio"": 21, ""fim"": 23}, {""dia"": 7, ""inicio"": 21, ""fim"": 22}], ""anp"": false}]"
"G036","2023/01","9","GDE205","Educação de Jovens e Adultos","3","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 21}, {""dia"": 7, ""inicio"": 8, ""fim"": 9}], ""anp"": true}]"
"G036","2023/01","9","GDE206","Práticas Educativas em EJA ou em Ambientes Não Escolares","2","obrigatoria","","Co-requisito: PRG1436, GDE205","[{""id"": ""36A"", ""horarios"": [{""dia"": 5, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G036","2017/02","Indefinido","GDE210","Escrita Acadêmica","2","eletiva","","","[]"
"G036","2024/01","Indefinido","GDE211","Cinema e Formação Cultural de Professores","4","eletiva","","","[]"
"G036","2017/02","Indefinido","GDE212","Trabalho Pedagógico e Cotidiano Escolar","4","eletiva","","","[]"
"G036","2017/02","Indefinido","GDE213","Tecnologias e Formação Docente: Princípios e Práticas","4","eletiva","","","[]"
"G036","2024/01","Indefinido","GDE220","Educação e Neurociência","4","eletiva","","","[]"
"G036","2024/01","Indefinido","GDE221","Educação Socioemocional, Pedagogia Histórico-Crítica e Psicologia Histórico-Cultural","2","eletiva","","","[]"
"G036","2024/01","2","GDE223","Fundamentos da Educação Especial e Inclusão","4","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 4, ""inicio"": 19, ""fim"": 23}], ""anp"": false}]"
"G036","2024/01","2","GDE224","Currículo e Sociedade","4","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 2, ""inicio"": 19, ""fim"": 23}], ""anp"": false}]"
"G036","2024/01","1","GDE225","Linguagem, Leitura e Produção Textual","4","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 2, ""inicio"": 19, ""fim"": 23}], ""anp"": false}]"
"G036","2024/01","7","GDE226","Fundamentos e Práticas de Ensino de Língua Portuguesa","4","obrigatoria","","","[]"
"G036","2024/01","5","GDE227","Fundamentos e práticas educativas do movimento corporal","4","obrigatoria","","","[{""id"": ""36A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 5, ""inicio"": 21, ""fim"": 23}], ""anp"": false}]"
